基站编码,LAC,CI
"HURNC1.2254",55232.000000,22543.000000
"HURNC4.182",55238.000000,1821.000000
"HURNC4.354",55238.000000,3541.000000
"HURNC4.354",55238.000000,3543.000000
"HURNC2.5115",55234.000000,51151.000000
"HURNC3.1027",55236.000000,10273.000000
"HURNC1.2020",55232.000000,20201.000000
"HURNC6.3151",55242.000000,31511.000000
"HURNC2.72",55234.000000,723.000000
"HURNC4.5078",55238.000000,51221.000000
"HURNC2.162",55234.000000,1623.000000
"HURNC2.162",55234.000000,1621.000000
"HURNC6.3209",55242.000000,32092.000000
"HURNC6.3141",55242.000000,31412.000000
"HURNC2.222",55234.000000,2222.000000
"HURNC2.24",55234.000000,241.000000
"HURNC2.24",55234.000000,243.000000
"HURNC4.435",55238.000000,4351.000000
"HURNC3.1145",55236.000000,11453.000000
"HURNC5.4032",55240.000000,40321.000000
"HURNC6.3244",55242.000000,32441.000000
"HURNC5.5321",55240.000000,53212.000000
"HURNC1.2263",55232.000000,22631.000000
"HURNC4.114",55238.000000,1141.000000
"HURNC1.2126",55232.000000,21263.000000
"HURNC1.5032",55232.000000,50321.000000
"HURNC5.4106",55240.000000,41062.000000
"HURNC3.1118",55236.000000,11181.000000
"HURNC6.3044",55242.000000,30442.000000
"HURNC6.3245",55242.000000,32452.000000
"HURNC6.5474",55242.000000,54742.000000
"HURNC2.5048",55234.000000,50482.000000
"HURNC6.5356",55242.000000,53563.000000
"HURNC3.1035",55236.000000,10352.000000
"HURNC1.2063",55232.000000,20632.000000
"HURNC2.25",55234.000000,251.000000
"HURNC1.2173",55232.000000,21731.000000
"HURNC6.3213",55242.000000,32132.000000
"HURNC5.4236",55240.000000,42363.000000
"HURNC4.345",55238.000000,3453.000000
"HURNC6.3108",55242.000000,31082.000000
"HURNC4.411",55238.000000,4112.000000
"HURNC5.4202",55240.000000,42021.000000
"HURNC3.1172",55236.000000,11723.000000
"HURNC3.1150",55236.000000,11503.000000
"HURNC3.1047",55236.000000,10473.000000
"HURNC2.5018",55234.000000,50182.000000
"HURNC6.3129",55242.000000,31291.000000
"HURNC4.55",55238.000000,553.000000
"HURNC6.3154",55242.000000,31541.000000
"HURNC1.2258",55232.000000,22584.000000
"HURNC4.432",55238.000000,4321.000000
"HURNC5.4032",55240.000000,40323.000000
"HURNC4.481",55238.000000,4812.000000
"HURNC3.5102",55236.000000,11033.000000
"HURNC5.5163",55240.000000,51631.000000
"HURNC3.1123",55236.000000,11231.000000
"HURNC2.5",55234.000000,53.000000
"HURNC5.4112",55240.000000,41123.000000
"HURNC5.4197",55240.000000,41971.000000
"HURNC2.453",55234.000000,4533.000000
"HURNC4.185",55238.000000,1853.000000
"HURNC5.4030",55240.000000,40301.000000
"HURNC2.10",55234.000000,102.000000
"HURNC1.2184",55232.000000,21841.000000
"HURNC2.34",55234.000000,343.000000
"HURNC3.5452",55236.000000,54521.000000
"HURNC2.34",55234.000000,341.000000
"HURNC2.332",55234.000000,3323.000000
"HURNC5.4153",55240.000000,41533.000000
"HURNC5.4159",55240.000000,41591.000000
"HURNC5.4027",55240.000000,40272.000000
"HURNC2.429",55234.000000,4293.000000
"HURNC2.429",55234.000000,4291.000000
"HURNC2.5001",55234.000000,50012.000000
"HURNC2.5068",55234.000000,51891.000000
"HURNC4.5308",55238.000000,53082.000000
"HURNC3.1110",55236.000000,11101.000000
"HURNC4.192",55238.000000,1923.000000
"HURNC4.192",55238.000000,1922.000000
"HURNC4.192",55238.000000,1921.000000
"HURNC1.2060",55232.000000,20601.000000
"HURNC5.4184",55240.000000,41841.000000
"HURNC2.5190",55234.000000,51903.000000
"HURNC2.51",55234.000000,513.000000
"HURNC2.212",55234.000000,2121.000000
"HURNC2.212",55234.000000,2122.000000
"HURNC2.332",55234.000000,3321.000000
"HURNC1.2169",55232.000000,21691.000000
"HURNC2.5394",55234.000000,53941.000000
"HURNC2.5466",55234.000000,54661.000000
"HURNC2.5008",55234.000000,50691.000000
"HURNC3.5296",55236.000000,52961.000000
"HURNC5.4160",55240.000000,41603.000000
"HURNC5.4180",55240.000000,41801.000000
"HURNC5.4035",55240.000000,40353.000000
"HURNC2.999",55234.000000,4791.000000
"HURNC4.261",55238.000000,2611.000000
"HURNC4.261",55238.000000,2612.000000
"HURNC6.3070",55242.000000,30702.000000
"HURNC4.5423",55238.000000,54232.000000
"HURNC5.5403",55240.000000,54032.000000
"HURNC4.174",55238.000000,1743.000000
"HURNC4.174",55238.000000,1741.000000
"HURNC2.5086",55234.000000,51011.000000
"HURNC1.2288",55232.000000,22884.000000
"HURNC6.5151",55242.000000,51511.000000
"HURNC1.2168",55232.000000,21681.000000
"HURNC2.523",55234.000000,5231.000000
"HURNC2.514",55234.000000,5141.000000
"HURNC3.1098",55236.000000,10981.000000
"HURNC2.5155",55234.000000,51551.000000
"HURNC5.4190",55240.000000,41903.000000
"HURNC2.447",55234.000000,4473.000000
"HURNC5.4267",55240.000000,42672.000000
"HURNC3.1189",55236.000000,11893.000000
"HURNC5.4209",55240.000000,42092.000000
"HURNC4.5470",55238.000000,54703.000000
"HURNC6.3099",55242.000000,30991.000000
"HURNC5.4034",55240.000000,40343.000000
"HURNC5.5554",55240.000000,55541.000000
"HURNC2.480",55234.000000,4802.000000
"HURNC1.2150",55232.000000,21501.000000
"HURNC6.3105",55242.000000,31051.000000
"HURNC2.5099",55234.000000,50991.000000
"HURNC3.1088",55236.000000,10882.000000
"HURNC5.4219",55240.000000,42191.000000
"HURNC3.1201",55236.000000,12013.000000
"HURNC2.5045",55234.000000,50201.000000
"HURNC2.39",55234.000000,393.000000
"HURNC5.4044",55240.000000,40443.000000
"HURNC4.75",55238.000000,753.000000
"HURNC3.5424",55236.000000,54244.000000
"HURNC2.5428",55234.000000,54285.000000
"HURNC1.5094",55232.000000,50941.000000
"HURNC3.1089",55236.000000,10893.000000
"HURNC3.1089",55236.000000,10892.000000
"HURNC1.5485",55232.000000,54851.000000
"HURNC4.1168",55238.000000,11682.000000
"HURNC2.5018",55234.000000,50183.000000
"HURNC2.5077",55234.000000,50771.000000
"HURNC5.4029",55240.000000,40292.000000
"HURNC2.20",55234.000000,202.000000
"HURNC2.5524",55234.000000,55241.000000
"HURNC5.5528",55240.000000,55281.000000
"HURNC4.195",55238.000000,1953.000000
"HURNC4.259",55238.000000,2592.000000
"HURNC4.205",55238.000000,2052.000000
"HURNC5.4178",55240.000000,41781.000000
"HURNC1.2069",55232.000000,20691.000000
"HURNC5.4059",55240.000000,40592.000000
"HURNC3.1067",55236.000000,10672.000000
"HURNC6.3021",55242.000000,30212.000000
"HURNC4.189",55238.000000,1891.000000
"HURNC4.189",55238.000000,1893.000000
"HURNC4.192",55238.000000,1925.000000
"HURNC6.3189",55242.000000,31893.000000
"HURNC4.5078",55238.000000,50781.000000
"HURNC1.2015",55232.000000,20151.000000
"HURNC6.3121",55242.000000,31212.000000
"HURNC5.4175",55240.000000,41751.000000
"HURNC4.149",55238.000000,1491.000000
"HURNC4.149",55238.000000,1493.000000
"HURNC4.1166",55238.000000,11661.000000
"HURNC5.4085",55240.000000,40851.000000
"HURNC2.280",55234.000000,2801.000000
"HURNC2.280",55234.000000,2803.000000
"HURNC5.4049",55240.000000,40491.000000
"HURNC3.1098",55236.000000,10982.000000
"HURNC2.9",55234.000000,91.000000
"HURNC4.270",55238.000000,2703.000000
"HURNC6.3101",55242.000000,31013.000000
"HURNC6.3099",55242.000000,30993.000000
"HURNC2.48",55234.000000,482.000000
"HURNC3.1113",55236.000000,11131.000000
"HURNC6.3269",55242.000000,32693.000000
"HURNC5.4190",55240.000000,41901.000000
"HURNC5.4156",55240.000000,41562.000000
"HURNC1.5382",55232.000000,53821.000000
"HURNC4.86",55238.000000,862.000000
"HURNC3.1189",55236.000000,11891.000000
"HURNC4.197",55238.000000,1972.000000
"HURNC5.4248",55240.000000,42483.000000
"HURNC5.4248",55240.000000,42482.000000
"HURNC1.5217",55232.000000,52173.000000
"HURNC2.218",55234.000000,2182.000000
"HURNC1.2208",55232.000000,22086.000000
"HURNC4.539",55238.000000,5393.000000
"HURNC4.539",55238.000000,5391.000000
"HURNC5.4226",55240.000000,42262.000000
"HURNC3.5424",55236.000000,54241.000000
"HURNC2.5428",55234.000000,54282.000000
"HURNC5.4035",55240.000000,40352.000000
"HURNC5.4208",55240.000000,42083.000000
"HURNC4.505",55238.000000,5051.000000
"HURNC2.311",55234.000000,3111.000000
"HURNC4.200",55238.000000,2002.000000
"HURNC4.236",55238.000000,2362.000000
"HURNC4.168",55238.000000,1683.000000
"HURNC1.2179",55232.000000,21793.000000
"HURNC6.3189",55242.000000,31891.000000
"HURNC2.5408",55234.000000,54085.000000
"HURNC6.3003",55242.000000,30033.000000
"HURNC1.2011",55232.000000,20112.000000
"HURNC4.5423",55238.000000,54231.000000
"HURNC4.174",55238.000000,1742.000000
"HURNC6.3161",55242.000000,31611.000000
"HURNC4.78",55238.000000,781.000000
"HURNC6.3159",55242.000000,31593.000000
"HURNC3.5169",55236.000000,51691.000000
"HURNC2.17",55234.000000,173.000000
"HURNC1.5482",55232.000000,54823.000000
"HURNC1.5482",55232.000000,54824.000000
"HURNC5.4227",55240.000000,42271.000000
"HURNC5.4227",55240.000000,42272.000000
"HURNC6.5443",55242.000000,54431.000000
"HURNC5.4069",55240.000000,40692.000000
"HURNC1.2022",55232.000000,20221.000000
"HURNC4.2238",55238.000000,22381.000000
"HURNC1.2089",55232.000000,20893.000000
"HURNC6.3035",55242.000000,30351.000000
"HURNC2.22",55234.000000,222.000000
"HURNC1.2098",55232.000000,20981.000000
"HURNC4.460",55238.000000,4601.000000
"HURNC3.1087",55236.000000,10871.000000
"HURNC5.4194",55240.000000,41942.000000
"HURNC2.5409",55234.000000,54094.000000
"HURNC2.514",55234.000000,5143.000000
"HURNC1.2088",55232.000000,20882.000000
"HURNC4.1196",55238.000000,11961.000000
"HURNC5.4037",55240.000000,40372.000000
"HURNC5.4037",55240.000000,40373.000000
"HURNC5.4243",55240.000000,42433.000000
"HURNC1.2077",55232.000000,20772.000000
"HURNC4.486",55238.000000,4861.000000
"HURNC3.5504",55236.000000,55042.000000
"HURNC5.5480",55240.000000,54802.000000
"HURNC5.5480",55240.000000,54801.000000
"HURNC5.4242",55240.000000,42423.000000
"HURNC5.4242",55240.000000,42422.000000
"HURNC6.3003",55242.000000,30032.000000
"HURNC5.4206",55240.000000,42062.000000
"HURNC1.2012",55232.000000,20122.000000
"HURNC1.5530",55232.000000,55302.000000
"HURNC2.52",55234.000000,522.000000
"HURNC5.4030",55240.000000,40303.000000
"HURNC2.272",55234.000000,2721.000000
"HURNC2.272",55234.000000,2723.000000
"HURNC2.74",55234.000000,742.000000
"HURNC4.234",55238.000000,2343.000000
"HURNC4.234",55238.000000,2341.000000
"HURNC4.124",55238.000000,1242.000000
"HURNC3.1152",55236.000000,11523.000000
"HURNC2.302",55234.000000,3022.000000
"HURNC1.2281",55232.000000,22811.000000
"HURNC1.2188",55232.000000,21882.000000
"HURNC4.64",55238.000000,642.000000
"HURNC2.5513",55234.000000,55132.000000
"HURNC4.203",55238.000000,2031.000000
"HURNC5.4241",55240.000000,42412.000000
"HURNC2.5044",55234.000000,50441.000000
"HURNC1.2250",55232.000000,22503.000000
"HURNC2.333",55234.000000,3332.000000
"HURNC5.5013",55240.000000,50131.000000
"HURNC1.2155",55232.000000,21553.000000
"HURNC6.3109",55242.000000,31091.000000
"HURNC5.4025",55240.000000,40251.000000
"HURNC2.406",55234.000000,4062.000000
"HURNC6.3093",55242.000000,30933.000000
"HURNC1.2090",55232.000000,20903.000000
"HURNC3.5102",55236.000000,51021.000000
"HURNC5.4001",55240.000000,40012.000000
"HURNC3.1071",55236.000000,10711.000000
"HURNC6.3229",55242.000000,32291.000000
"HURNC6.3091",55242.000000,30911.000000
"HURNC3.1214",55236.000000,12141.000000
"HURNC5.4139",55240.000000,41392.000000
"HURNC1.2163",55232.000000,21633.000000
"HURNC5.4198",55240.000000,41983.000000
"HURNC6.5123",55242.000000,51231.000000
"HURNC5.5010",55240.000000,50101.000000
"HURNC2.8",55234.000000,83.000000
"HURNC1.2007",55232.000000,20073.000000
"HURNC2.407",55234.000000,4072.000000
"HURNC2.11",55234.000000,113.000000
"HURNC5.4230",55240.000000,42303.000000
"HURNC5.4005",55240.000000,40052.000000
"HURNC6.3005",55242.000000,30053.000000
"HURNC1.5433",55232.000000,54332.000000
"HURNC3.1017",55236.000000,10171.000000
"HURNC5.4274",55240.000000,42742.000000
"HURNC2.543",55234.000000,5433.000000
"HURNC5.4004",55240.000000,40041.000000
"HURNC6.3084",55242.000000,30841.000000
"HURNC5.4041",55240.000000,40412.000000
"HURNC2.5495",55234.000000,54952.000000
"HURNC1.2036",55232.000000,20363.000000
"HURNC6.3147",55242.000000,54651.000000
"HURNC2.31",55234.000000,311.000000
"HURNC4.438",55238.000000,4381.000000
"HURNC1.2250",55232.000000,22502.000000
"HURNC2.108",55234.000000,1083.000000
"HURNC2.167",55234.000000,1673.000000
"HURNC2.5387",55234.000000,53874.000000
"HURNC6.3254",55242.000000,32543.000000
"HURNC3.1142",55236.000000,11421.000000
"HURNC4.185",55238.000000,1855.000000
"HURNC6.5356",55242.000000,53562.000000
"HURNC4.117",55238.000000,1173.000000
"HURNC4.117",55238.000000,1171.000000
"HURNC1.5217",55232.000000,52172.000000
"HURNC2.167",55234.000000,1671.000000
"HURNC6.3070",55242.000000,30701.000000
"HURNC2.130",55234.000000,1301.000000
"HURNC2.128",55234.000000,1281.000000
"HURNC6.3162",55242.000000,31623.000000
"HURNC5.5489",55240.000000,54891.000000
"HURNC4.70",55238.000000,701.000000
"HURNC1.2092",55232.000000,20923.000000
"HURNC2.346",55234.000000,3463.000000
"HURNC4.238",55238.000000,2382.000000
"HURNC1.5274",55232.000000,52742.000000
"HURNC5.4035",55240.000000,40351.000000
"HURNC3.1063",55236.000000,10632.000000
"HURNC6.3184",55242.000000,31843.000000
"HURNC6.3079",55242.000000,30791.000000
"HURNC2.5397",55234.000000,53973.000000
"HURNC4.320",55238.000000,3203.000000
"HURNC4.330",55238.000000,3303.000000
"HURNC5.4103",55240.000000,41032.000000
"HURNC6.3171",55242.000000,31711.000000
"HURNC5.4196",55240.000000,41963.000000
"HURNC3.1051",55236.000000,10511.000000
"HURNC3.5504",55236.000000,55041.000000
"HURNC2.219",55234.000000,2193.000000
"HURNC6.3072",55242.000000,30723.000000
"HURNC2.275",55234.000000,2751.000000
"HURNC3.1163",55236.000000,11631.000000
"HURNC5.4002",55240.000000,40022.000000
"HURNC2.30",55234.000000,301.000000
"HURNC2.225",55234.000000,2253.000000
"HURNC1.5027",55232.000000,50271.000000
"HURNC6.3057",55242.000000,30572.000000
"HURNC1.2247",55232.000000,22471.000000
"HURNC4.540",55238.000000,5402.000000
"HURNC5.4084",55240.000000,40843.000000
"HURNC1.2080",55232.000000,20801.000000
"HURNC4.115",55238.000000,1152.000000
"HURNC1.2056",55232.000000,20562.000000
"HURNC2.43",55234.000000,55211.000000
"HURNC2.275",55234.000000,2753.000000
"HURNC1.2001",55232.000000,20012.000000
"HURNC5.4200",55240.000000,42003.000000
"HURNC2.7",55234.000000,71.000000
"HURNC2.5477",55234.000000,54773.000000
"HURNC2.5517",55234.000000,55171.000000
"HURNC1.2146",55232.000000,21463.000000
"HURNC5.4060",55240.000000,40602.000000
"HURNC1.2067",55232.000000,20672.000000
"HURNC2.5270",55234.000000,52701.000000
"HURNC6.3008",55242.000000,30083.000000
"HURNC3.1055",55236.000000,10551.000000
"HURNC4.348",55238.000000,3482.000000
"HURNC3.1022",55236.000000,10221.000000
"HURNC1.5094",55232.000000,52661.000000
"HURNC3.1125",55236.000000,11252.000000
"HURNC4.205",55238.000000,2055.000000
"HURNC1.2209",55232.000000,22092.000000
"HURNC5.4178",55240.000000,41783.000000
"HURNC5.4259",55240.000000,42593.000000
"HURNC4.320",55238.000000,3202.000000
"HURNC3.1080",55236.000000,10801.000000
"HURNC2.5414",55234.000000,54142.000000
"HURNC3.1193",55236.000000,11931.000000
"HURNC5.4189",55240.000000,41893.000000
"HURNC4.60",55238.000000,602.000000
"HURNC2.217",55234.000000,2173.000000
"HURNC6.3016",55242.000000,30161.000000
"HURNC3.1146",55236.000000,11461.000000
"HURNC2.206",55234.000000,2063.000000
"HURNC4.330",55238.000000,3302.000000
"HURNC6.3086",55242.000000,30861.000000
"HURNC4.515",55238.000000,5152.000000
"HURNC2.298",55234.000000,2981.000000
"HURNC2.298",55234.000000,2983.000000
"HURNC4.545",55238.000000,5452.000000
"HURNC6.3080",55242.000000,30803.000000
"HURNC2.264",55234.000000,2642.000000
"HURNC6.3154",55242.000000,31543.000000
"HURNC1.5023",55232.000000,50233.000000
"HURNC1.2162",55232.000000,21623.000000
"HURNC5.4196",55240.000000,41962.000000
"HURNC6.5320",55242.000000,53201.000000
"HURNC4.1025",55238.000000,10252.000000
"HURNC5.4022",55240.000000,40222.000000
"HURNC1.2066",55232.000000,20663.000000
"HURNC2.33",55234.000000,333.000000
"HURNC1.2114",55232.000000,21142.000000
"HURNC4.341",55238.000000,3412.000000
"HURNC1.2010",55232.000000,20102.000000
"HURNC5.4233",55240.000000,42331.000000
"HURNC1.2007",55232.000000,20072.000000
"HURNC2.405",55234.000000,4051.000000
"HURNC2.405",55234.000000,4053.000000
"HURNC2.33",55234.000000,331.000000
"HURNC5.5235",55240.000000,52351.000000
"HURNC6.3143",55242.000000,31433.000000
"HURNC3.1125",55236.000000,11255.000000
"HURNC1.2172",55232.000000,21722.000000
"HURNC2.22",55234.000000,223.000000
"HURNC4.5469",55238.000000,54694.000000
"HURNC3.1108",55236.000000,11082.000000
"HURNC2.5062",55234.000000,50621.000000
"HURNC4.131",55238.000000,1312.000000
"HURNC1.2242",55232.000000,22422.000000
"HURNC4.3237",55238.000000,32371.000000
"HURNC3.5166",55236.000000,51701.000000
"HURNC1.2218",55232.000000,22181.000000
"HURNC2.506",55234.000000,5061.000000
"HURNC6.3144",55242.000000,31442.000000
"HURNC6.3038",55242.000000,30381.000000
"HURNC1.2162",55232.000000,21621.000000
"HURNC2.5001",55234.000000,50014.000000
"HURNC6.3065",55242.000000,30653.000000
"HURNC1.2254",55232.000000,22541.000000
"HURNC4.255",55238.000000,2552.000000
"HURNC6.3156",55242.000000,31563.000000
"HURNC5.4031",55240.000000,40312.000000
"HURNC4.184",55238.000000,1844.000000
"HURNC5.4188",55240.000000,41883.000000
"HURNC6.3027",55242.000000,30271.000000
"HURNC6.5518",55242.000000,55182.000000
"HURNC6.3028",55242.000000,30282.000000
"HURNC1.2212",55232.000000,22123.000000
"HURNC6.3251",55242.000000,32513.000000
"HURNC5.5011",55240.000000,50111.000000
"HURNC2.5073",55234.000000,52161.000000
"HURNC2.25",55234.000000,253.000000
"HURNC5.4086",55240.000000,40861.000000
"HURNC2.5115",55234.000000,51153.000000
"HURNC6.3064",55242.000000,30642.000000
"HURNC2.14",55234.000000,144.000000
"HURNC1.2075",55232.000000,20753.000000
"HURNC4.423",55238.000000,4231.000000
"HURNC4.199",55238.000000,1993.000000
"HURNC4.434",55238.000000,4341.000000
"HURNC1.2174",55232.000000,21742.000000
"HURNC2.22",55234.000000,224.000000
"HURNC4.345",55238.000000,3451.000000
"HURNC1.2017",55232.000000,20173.000000
"HURNC4.444",55238.000000,4443.000000
"HURNC4.444",55238.000000,4441.000000
"HURNC2.5414",55234.000000,54144.000000
"HURNC2.223",55234.000000,2231.000000
"HURNC2.342",55234.000000,3421.000000
"HURNC2.5459",55234.000000,54591.000000
"HURNC5.4167",55240.000000,41672.000000
"HURNC2.323",55234.000000,3231.000000
"HURNC1.2212",55232.000000,22121.000000
"HURNC5.4019",55240.000000,40191.000000
"HURNC1.2210",55232.000000,22103.000000
"HURNC5.4126",55240.000000,41261.000000
"HURNC3.1095",55236.000000,10953.000000
"HURNC4.439",55238.000000,4391.000000
"HURNC4.253",55238.000000,2532.000000
"HURNC6.3268",55242.000000,32683.000000
"HURNC6.3040",55242.000000,30401.000000
"HURNC5.4164",55240.000000,41643.000000
"HURNC2.14",55234.000000,143.000000
"HURNC2.5492",55234.000000,54922.000000
"HURNC2.5387",55234.000000,53871.000000
"HURNC2.34",55234.000000,342.000000
"HURNC2.5517",55234.000000,55173.000000
"HURNC5.5007",55240.000000,51651.000000
"HURNC5.4185",55240.000000,41852.000000
"HURNC3.5424",55236.000000,54246.000000
"HURNC4.1184",55238.000000,11842.000000
"HURNC5.4266",55240.000000,42662.000000
"HURNC4.201",55238.000000,2013.000000
"HURNC4.201",55238.000000,2011.000000
"HURNC1.2149",55232.000000,21493.000000
"HURNC5.4244",55240.000000,42441.000000
"HURNC6.3211",55242.000000,32111.000000
"HURNC4.5491",55238.000000,54912.000000
"HURNC1.2087",55232.000000,20872.000000
"HURNC6.3197",55242.000000,31973.000000
"HURNC5.4127",55240.000000,41271.000000
"HURNC6.3089",55242.000000,30892.000000
"HURNC2.5516",55234.000000,55161.000000
"HURNC2.5494",55234.000000,54941.000000
"HURNC4.470",55238.000000,4702.000000
"HURNC6.3032",55242.000000,30321.000000
"HURNC4.498",55238.000000,4981.000000
"HURNC4.498",55238.000000,4982.000000
"HURNC3.1167",55236.000000,11673.000000
"HURNC1.2005",55232.000000,20051.000000
"HURNC1.2158",55232.000000,21582.000000
"HURNC6.3113",55242.000000,31132.000000
"HURNC6.3196",55242.000000,31962.000000
"HURNC1.2023",55232.000000,20231.000000
"HURNC5.4165",55240.000000,41652.000000
"HURNC5.4261",55240.000000,42613.000000
"HURNC6.3150",55242.000000,31503.000000
"HURNC1.5482",55232.000000,54826.000000
"HURNC5.4194",55240.000000,41943.000000
"HURNC1.2085",55232.000000,20853.000000
"HURNC5.4048",55240.000000,40482.000000
"HURNC4.2228",55238.000000,22281.000000
"HURNC1.2176",55232.000000,21763.000000
"HURNC1.2176",55232.000000,21762.000000
"HURNC1.2279",55232.000000,22793.000000
"HURNC4.105",55238.000000,1051.000000
"HURNC5.4069",55240.000000,40691.000000
"HURNC4.5178",55238.000000,52531.000000
"HURNC3.1079",55236.000000,10793.000000
"HURNC4.175",55238.000000,1751.000000
"HURNC6.3007",55242.000000,30072.000000
"HURNC1.2269",55232.000000,22694.000000
"HURNC2.329",55234.000000,3291.000000
"HURNC5.4190",55240.000000,41902.000000
"HURNC2.5546",55234.000000,55461.000000
"HURNC6.5541",55242.000000,55411.000000
"HURNC1.5084",55232.000000,50842.000000
"HURNC5.4055",55240.000000,40553.000000
"HURNC5.4164",55240.000000,41641.000000
"HURNC2.5517",55234.000000,55175.000000
"HURNC5.4153",55240.000000,41531.000000
"HURNC4.55",55238.000000,551.000000
"HURNC3.1140",55236.000000,11401.000000
"HURNC2.429",55234.000000,4294.000000
"HURNC1.2020",55232.000000,20203.000000
"HURNC6.3005",55242.000000,30052.000000
"HURNC1.5429",55232.000000,54294.000000
"HURNC1.5529",55232.000000,55292.000000
"HURNC5.4251",55240.000000,42513.000000
"HURNC4.5470",55238.000000,54705.000000
"HURNC3.5445",55236.000000,54451.000000
"HURNC6.3006",55242.000000,30063.000000
"HURNC1.2004",55232.000000,20042.000000
"HURNC2.210",55234.000000,2101.000000
"HURNC2.210",55234.000000,2103.000000
"HURNC5.4271",55240.000000,42711.000000
"HURNC3.5533",55236.000000,55331.000000
"HURNC4.270",55238.000000,2701.000000
"HURNC3.1102",55236.000000,11021.000000
"HURNC1.2094",55232.000000,20943.000000
"HURNC5.5405",55240.000000,54051.000000
"HURNC5.4258",55240.000000,42581.000000
"HURNC2.334",55234.000000,3342.000000
"HURNC2.5442",55234.000000,54426.000000
"HURNC6.3197",55242.000000,31971.000000
"HURNC3.5169",55236.000000,51751.000000
"HURNC5.4177",55240.000000,41772.000000
"HURNC2.47",55234.000000,473.000000
"HURNC2.47",55234.000000,471.000000
"HURNC1.2012",55232.000000,20123.000000
"HURNC1.5444",55232.000000,54441.000000
"HURNC4.97",55238.000000,971.000000
"HURNC3.1086",55236.000000,10862.000000
"HURNC5.4264",55240.000000,42641.000000
"HURNC1.2101",55232.000000,21011.000000
"HURNC3.1201",55236.000000,12011.000000
"HURNC2.5057",55234.000000,50571.000000
"HURNC5.5509",55240.000000,55091.000000
"HURNC5.4047",55240.000000,40473.000000
"HURNC6.3141",55242.000000,31413.000000
"HURNC4.78",55238.000000,783.000000
"HURNC5.4185",55240.000000,41853.000000
"HURNC2.5428",55234.000000,54283.000000
"HURNC5.4135",55240.000000,41353.000000
"HURNC2.5439",55234.000000,54392.000000
"HURNC2.5000",55234.000000,50001.000000
"HURNC4.1184",55238.000000,11841.000000
"HURNC4.160",55238.000000,1603.000000
"HURNC6.3150",55242.000000,31501.000000
"HURNC2.73",55234.000000,732.000000
"HURNC6.3210",55242.000000,32102.000000
"HURNC4.160",55238.000000,1601.000000
"HURNC3.1110",55236.000000,11102.000000
"HURNC4.5185",55238.000000,51851.000000
"HURNC5.4233",55240.000000,42333.000000
"HURNC6.3195",55242.000000,31953.000000
"HURNC4.290",55238.000000,2902.000000
"HURNC5.4181",55240.000000,41812.000000
"HURNC2.535",55234.000000,5351.000000
"HURNC2.5492",55234.000000,54924.000000
"HURNC2.35",55234.000000,352.000000
"HURNC5.4232",55240.000000,42323.000000
"HURNC5.4285",55240.000000,42851.000000
"HURNC3.1138",55236.000000,11383.000000
"HURNC5.4182",55240.000000,41822.000000
"HURNC5.4182",55240.000000,41821.000000
"HURNC6.3113",55242.000000,31131.000000
"HURNC5.4262",55240.000000,42621.000000
"HURNC1.2023",55232.000000,20232.000000
"HURNC2.209",55234.000000,2093.000000
"HURNC2.329",55234.000000,3292.000000
"HURNC3.1198",55236.000000,11982.000000
"HURNC4.105",55238.000000,1052.000000
"HURNC6.3025",55242.000000,30252.000000
"HURNC1.5482",55232.000000,54822.000000
"HURNC5.4206",55240.000000,42063.000000
"HURNC1.2012",55232.000000,20121.000000
"HURNC3.1176",55236.000000,11762.000000
"HURNC4.3241",55238.000000,32411.000000
"HURNC1.5158",55232.000000,51582.000000
"HURNC6.5151",55242.000000,51512.000000
"HURNC4.175",55238.000000,1752.000000
"HURNC2.484",55234.000000,4842.000000
"HURNC3.1194",55236.000000,11941.000000
"HURNC2.13",55234.000000,132.000000
"HURNC1.2013",55232.000000,20133.000000
"HURNC5.4183",55240.000000,41832.000000
"HURNC4.172",55238.000000,1722.000000
"HURNC1.2246",55232.000000,22462.000000
"HURNC2.5035",55234.000000,50353.000000
"HURNC5.4199",55240.000000,41991.000000
"HURNC1.5005",55232.000000,50053.000000
"HURNC4.202",55238.000000,2023.000000
"HURNC1.2058",55232.000000,20582.000000
"HURNC6.3248",55242.000000,32481.000000
"HURNC2.5088",55234.000000,50662.000000
"HURNC4.134",55238.000000,1342.000000
"HURNC1.2245",55232.000000,22451.000000
"HURNC2.5404",55234.000000,54042.000000
"HURNC6.3164",55242.000000,31643.000000
"HURNC1.2183",55232.000000,21831.000000
"HURNC5.4221",55240.000000,42211.000000
"HURNC1.5446",55232.000000,54461.000000
"HURNC2.468",55234.000000,4682.000000
"HURNC1.2147",55232.000000,21471.000000
"HURNC6.3213",55242.000000,32133.000000
"HURNC1.2229",55232.000000,22292.000000
"HURNC2.206",55234.000000,2064.000000
"HURNC1.2027",55232.000000,20271.000000
"HURNC2.32",55234.000000,321.000000
"HURNC1.2251",55232.000000,22513.000000
"HURNC5.5013",55240.000000,50141.000000
"HURNC2.5561",55234.000000,55613.000000
"HURNC5.4267",55240.000000,42676.000000
"HURNC5.5295",55240.000000,55501.000000
"HURNC1.2001",55232.000000,20011.000000
"HURNC3.1163",55236.000000,11632.000000
"HURNC1.5116",55232.000000,51162.000000
"HURNC1.5382",55232.000000,53822.000000
"HURNC3.5305",55236.000000,53052.000000
